"UserID","UserStatus","UserStartDate","Gender","BirthDate","EducationName","AssetName","CampaignDescription","SegmentName","GenderPreference","IncomeLevelName","UserNumberofMarriages","UserChildren","UserSmoke","Promotion","PPR","LocaleSite","TransactionAmount","City","ZipCode","State","country"
"55367111","Married","2013-12-31","Male","1972-01-23","unknown","unknown","unknown","Default Segment","Female","unknown","1","1","2","unknown","Basic PPR",".COM","0","san clemente","92672","California","United States"
"55367112","Incomplete","2013-12-31","Female","1980-11-18","unknown","ehc016","unknown","Default Segment","Male","Less than $20000","1","0","2","unknown","Basic PPR",".AU","0","brisbane","4075","Queensland","Australia  "
"55367113","Active","2013-12-31","Male","1989-02-25","High School","ehc016","unknown","Default Segment","Female","$20000 to $40000","0","0","2","unknown","Basic PPR",".CA","0","Toronto","M6L 2A6","Ontario","Canada  "
"55367114","Closed","2013-12-31","Male","1971-03-02","Bachelors","ehc017","unknown","Default Segment","Female","$20000 to $40000","0","0","2","unknown","Basic PPR",".COM","0","Port Townsend","98368","Washington","United States"
"55367115","Incomplete","2013-12-31","Male","1966-08-09","unknown","ehc016","unknown","Default Segment","Female","unknown","1","1","2","unknown","Basic PPR",".AU","0","Melbourne","3155","Victoria","Australia  "
"55367116","Incomplete","2013-12-31","Male","1973-12-31","unknown","unknown","unknown","Default Segment","Female","unknown","1","0","2","unknown","Basic PPR",".COM","0","ambridge","15003","Pennsylvania","United States"
"55367117","Subscriber","2013-12-31","Female","1958-08-15","High School","ehc016","unknown","Default Segment","Male","Less than $20000","0","0","2","unknown","Basic PPR",".COM","178.72","Celina","45822","Ohio","United States"
"55367118","Married","2013-12-31","Male","1971-12-10","unknown","ehc016","unknown","Default Segment","Female","unknown","1","1","2","unknown","Basic PPR",".UK","0","Heathfield","TN218HB","unknown","United Kingdom  "
"55367119","Active","2013-12-31","Male","1967-01-07","High School","unknown","unknown","Default Segment","Female","$40000 to $60000","1","2","2","unknown","Basic PPR",".COM","0","grand blanc","48439","Michigan","United States"
"55367120","Married","2013-12-31","Male","1983-02-12","unknown","ehc016","unknown","Default Segment","Female","unknown","1","0","2","unknown","Basic PPR",".COM","0","portland","97214","Oregon","United States"
"55367121","Married","2013-12-31","Female","1988-01-21","unknown","ehc016","unknown","Default Segment","Female","unknown","4","2","2","unknown","Basic PPR",".CP","0","Green bay","54154","Wisconsin","United States"
"55367122","Active","2013-12-31","Male","1958-08-24","High School","ehc016","unknown","Default Segment","Female","$60000 to $125000","1","4","2","unknown","Basic PPR",".UK","0","london","SE29NP","unknown","United Kingdom  "
"55367123","Married","2013-12-31","Female","1970-05-27","unknown","ehc016","unknown","Default Segment","Male","unknown","1","2","2","unknown","Basic PPR",".AU","0","Melbourne","3136","Victoria","Australia  "
"55367124","New","2013-12-31","Female","1900-01-01","unknown","unknown","unknown","Default Segment","Male","unknown","0","0","2","unknown","unknown",".AU","0","unknown","7109","Tasmania","Australia  "
"55367125","New","2013-12-31","Female","1900-01-01","unknown","ehc024","unknown","Default Segment","Male","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","30655","Georgia","United States"
"55367126","Active","2013-12-31","Female","1992-08-08","unknown","ehc016","unknown","Default Segment","Male","Less than $20000","0","0","2","unknown","Basic PPR",".AU","0","bundoora","3083","Victoria","Australia  "
"55367127","Incomplete","2013-12-31","Male","1988-10-13","unknown","ehc017","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","Belmopan","0501","unknown","Belize  "
"55367128","Closed","2013-12-31","Female","1995-06-24","Some college","ehc016","unknown","Default Segment","Male","Less than $20000","0","0","2","unknown","Basic PPR",".COM","0","Hayden","83835","Idaho","United States"
"55367129","Incomplete","2013-12-31","Female","1973-01-26","unknown","Christian Single Dating Services","unknown","Default Segment","Male","unknown","0","1","2","unknown","Basic PPR",".UK","0","Warrington","WA45RJ","unknown","United Kingdom  "
"55367130","Married","2013-12-31","Male","1962-12-05","unknown","ehc017","unknown","Default Segment","Female","unknown","1","1","2","unknown","Basic PPR",".COM","0","Fuquay Varina","27526","North Carolina","United States"
"55367131","Closed","2013-12-31","Male","1972-02-19","Some college","ehc016","unknown","Default Segment","Female","$125000 to $250000","0","0","2","unknown","Basic PPR",".COM","0","florida","10001","New York","United States"
"55367132","New","2013-12-31","Female","1900-01-01","unknown","ehc016","unknown","Default Segment","Male","unknown","0","0","2","unknown","Basic PPR",".AU","0","unknown","4000","Queensland","Australia  "
"55367133","Incomplete","2013-12-31","Female","1995-01-09","unknown","ehc016","unknown","Default Segment","Male","unknown","0","0","2","unknown","Basic PPR",".COM","0","Hayden","83835","Idaho","United States"
"55367134","Expired","2013-12-31","Female","1994-09-10","unknown","ehc016","unknown","Default Segment","Male","Less than $20000","0","0","2","unknown","Basic PPR",".AU","493.34","Claremont","7011","Tasmania","Australia  "
"55367135","Closed","2013-12-31","Female","1982-12-20","Doctorate","ehc016","unknown","Default Segment","Male","$40000 to $60000","0","0","2","unknown","Basic PPR",".COM","0","Menlo park","94025","California","United States"
"55367136","Active","2013-12-31","Female","1994-12-23","unknown","ehc016","unknown","Default Segment","Male","$0","0","1","2","unknown","Basic PPR",".AU","238.8","brisbane","4013","Queensland","Australia  "
"55367137","Incomplete","2013-12-31","Male","1980-02-04","unknown","ehc016","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","Lagos","23401","unknown","Nigeria  "
"55367138","Subscriber","2013-12-31","Female","1947-10-13","Masters","ehc016","unknown","Default Segment","Male","$60000 to $125000","0","0","2","unknown","Basic PPR",".COM","239.4","Ohio","44121","Ohio","United States"
"55367139","Incomplete","2013-12-31","Male","1954-08-22","unknown","ehc024","unknown","Default Segment","Female","unknown","3","5","2","unknown","Basic PPR",".COM","0","cherry","61317","Illinois","United States"
"55367140","Active","2013-12-31","Female","1995-12-20","unknown","ehc016","unknown","Default Segment","Male","$0","0","0","2","unknown","Basic PPR",".AU","0","Hervey Bay","4655","Queensland","Australia  "
"55367141","UnableToMatch","2013-12-31","Female","1980-06-07","Some college","ehc016","unknown","Default Segment","Male","$125000 to $250000","0","0","2","unknown","Basic PPR",".COM","0","santa monica","90401","California","United States"
"55367142","Closed","2013-12-31","Male","1983-01-20","Masters","ehc016","unknown","Default Segment","Female","$125000 to $250000","0","0","2","unknown","Premium PPR",".AU","134.85","Eleebana","6151","Western Australia","Australia  "
"55367143","Incomplete","2013-12-31","Female","1969-04-21","unknown","unknown","unknown","Default Segment","Male","unknown","1","3","2","unknown","Basic PPR",".COM","0","New Franklin","44203","Ohio","United States"
"55367144","New","2013-12-31","Male","1900-01-01","unknown","unknown","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","00000","unknown","Mexico  "
"55367145","Incomplete","2013-12-31","Male","1954-12-11","unknown","ehc017","unknown","Default Segment","Female","unknown","1","0","2","unknown","Basic PPR",".COM","0","Valparaiso","46383","Indiana","United States"
"55367146","Married","2013-12-31","Female","1963-10-08","unknown","g50   ","unknown","Default Segment","Male","unknown","1","1","2","unknown","Basic PPR",".COM","0","Glen Burnie","21061","Maryland","United States"
"55367147","Active","2013-12-31","Female","1989-10-17","Associates","ehc016","unknown","Default Segment","Male","$20000 to $40000","0","0","2","unknown","Basic PPR",".UK","0","Bangor Gwynedd","LL571SH","unknown","United Kingdom  "
"55367148","Expired","2013-12-31","Male","1948-06-22","unknown","ehc016","unknown","Default Segment","Female","Less than $20000","2","1","2","unknown","Premium PPR",".AU","421.9","Adelaide","5070","South Australia","Australia  "
"55367149","New","2013-12-31","Female","1900-01-01","unknown","unknown","unknown","Default Segment","Male","unknown","0","0","2","unknown","Basic PPR",".UK","0","unknown","PE251BD","unknown","United Kingdom  "
"55367150","Closed","2013-12-31","Female","1964-09-14","unknown","ehc016","unknown","Default Segment","Male","$20000 to $40000","2","1","2","unknown","Basic PPR",".AU","0","nambucca heads","2448","New South Wales","Australia  "
"55367151","Expired","2013-12-31","Male","1985-10-30","Associates","ehc016","unknown","Default Segment","Female","$20000 to $40000","0","0","2","unknown","Basic PPR",".COM","0","Woodbridge","22193","Virginia","United States"
"55367152","Incomplete","2013-12-31","Male","1994-05-19","unknown","Christian Single Dating Services","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".UK","0","Sheffield","S173PD","unknown","United Kingdom  "
"55367153","Closed","2013-12-31","Female","1987-09-24","Bachelors","ehc016","unknown","Default Segment","Male","$40000 to $60000","0","0","2","unknown","Basic PPR",".UK","0","Deal","CT147NS","unknown","United Kingdom  "
"55367154","Active","2013-12-31","Male","1972-01-26","High School","cja013","unknown","Default Segment","Female","$20000 to $40000","0","1","2","unknown","Basic PPR",".UK","0","West boldon","NE360BE","unknown","United Kingdom  "
"55367155","Active","2013-12-31","Female","1987-08-31","Bachelors","gat011","unknown","Default Segment","Male","$40000 to $60000","0","0","2","unknown","Basic PPR",".UK","0","Nottingham","LE126XA","unknown","United Kingdom  "
"55367156","Active","2013-12-31","Male","1992-08-23","Associates","ehc017","unknown","Default Segment","Female","Less than $20000","0","0","2","unknown","Basic PPR",".COM","0","Las Vegas","89121","Nevada","United States"
"55367157","Expired","2013-12-31","Male","1973-08-26","Masters","ehc016","unknown","Default Segment","Female","$60000 to $125000","1","1","2","unknown","Basic PPR",".COM","27.8","Aldie","20105","Virginia","United States"
"55367158","Active","2013-12-31","Male","1961-10-01","High School","ehc024","unknown","Default Segment","Female","$60000 to $125000","2","3","2","unknown","Basic PPR",".COM","0","joplin mo.","64804","Missouri","United States"
"55367159","UnableToMatch","2013-12-31","Male","1980-09-23","High School","ehc016","unknown","Default Segment","Female","$40000 to $60000","1","2","2","unknown","Basic PPR",".UK","0","Benson","OX106DQ","unknown","United Kingdom  "
"55367160","Active","2013-12-31","Male","1993-08-31","Some college","ehc016","unknown","Default Segment","Female","Less than $20000","0","0","2","unknown","Basic PPR",".COM","0","MarysvilleWA","98270","Washington","United States"
"55367161","New","2013-12-31","Male","1900-01-01","unknown","unknown","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","19006","Pennsylvania","United States"
"55367162","Incomplete","2013-12-31","Female","1985-04-22","unknown","unknown","unknown","Default Segment","Male","unknown","2","1","2","unknown","Basic PPR",".COM","0","new york","10018","New York","United States"
"55367163","New","2013-12-31","Male","1900-01-01","unknown","unknown","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","94102","California","United States"
"55367164","New","2013-12-31","Male","1900-01-01","unknown","unknown","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","75202","Texas","United States"
"55367165","Active","2013-12-31","Male","1978-04-14","unknown","unknown","unknown","Default Segment","Female","Less than $20000","0","1","2","unknown","Basic PPR",".AU","0","Brisbane","4114","Queensland","Australia  "
"55367166","Incomplete","2013-12-31","Male","1989-12-12","unknown","unknown","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","Brainerd","56401","Minnesota","United States"
"55367167","Closed","2013-12-31","Female","1989-05-21","High School","ehc016","unknown","Default Segment","Male","Less than $20000","0","0","2","unknown","Basic PPR",".CA","0","edmonton","T5X 5E6","Alberta","Canada  "
"55367168","Incomplete","2013-12-31","Male","1966-12-11","unknown","g50   ","unknown","Default Segment","Female","unknown","1","0","2","unknown","Basic PPR",".COM","0","palm springs","92264","California","United States"
"55367169","Active","2013-12-31","Female","1984-03-22","High School","ehc024","unknown","Default Segment","Male","Less than $20000","0","0","2","unknown","Basic PPR",".COM","0","Healdsburg","95448","California","United States"
"55367170","New","2013-12-31","Male","1900-01-01","unknown","unknown","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","00000","unknown","Singapore  "
"55367171","Closed","2013-12-31","Female","1958-07-17","Associates","ehc016","unknown","Default Segment","Male","$20000 to $40000","1","3","2","unknown","Premium PPR",".UK","95.4","Newport","NP182LT","unknown","United Kingdom  "
